item_id,city,quality,sell_price_min,sell_price_min_date,sell_price_max,sell_price_max_date,buy_price_min,buy_price_min_date,buy_price_max,buy_price_max_date
T6_METALBAR,Lymhurst,1,2651,2023-09-26T23:05:00,2998,2023-09-26T23:05:00,1,2023-09-26T22:55:00,2361,2023-09-26T22:55:00
T6_METALBAR,Martlock,1,2598,2023-09-26T22:55:00,3991,2023-09-26T22:55:00,,,,
T6_METALBAR,Thetford,1,2377,2023-09-26T23:10:00,2996,2023-09-26T23:10:00,1,2023-09-26T23:10:00,2300,2023-09-26T23:10:00
T6_METALBAR_LEVEL1@1,Bridgewatch,1,5886,2023-09-26T20:40:00,6007,2023-09-26T20:40:00,,,,
T6_METALBAR_LEVEL1@1,Fort Sterling,1,5191,2023-09-26T19:20:00,6041,2023-09-26T19:20:00,3,2023-09-26T19:20:00,5023,2023-09-26T19:20:00
T6_METALBAR_LEVEL1@1,Lymhurst,1,6498,2023-09-26T23:00:00,6499,2023-09-26T23:00:00,,,,
T6_METALBAR_LEVEL1@1,Martlock,1,5896,2023-09-26T22:55:00,6299,2023-09-26T22:55:00,3,2023-09-26T04:35:00,5400,2023-09-26T04:35:00
T6_METALBAR_LEVEL1@1,Thetford,1,5785,2023-09-26T23:10:00,5980,2023-09-26T23:10:00,3,2023-09-26T23:10:00,5267,2023-09-26T23:10:00
T6_METALBAR_LEVEL2@2,Bridgewatch,1,24695,2023-09-26T20:35:00,27000,2023-09-26T20:35:00,1,2023-09-26T20:40:00,18024,2023-09-26T20:40:00
T6_METALBAR_LEVEL2@2,Fort Sterling,1,20836,2023-09-26T20:10:00,23100,2023-09-26T20:10:00,1,2023-09-26T20:10:00,18051,2023-09-26T20:10:00
T6_METALBAR_LEVEL2@2,Lymhurst,1,21999,2023-09-26T23:05:00,22057,2023-09-26T23:05:00,,,,
T6_METALBAR_LEVEL2@2,Martlock,1,23798,2023-09-26T22:55:00,23799,2023-09-26T22:55:00,1,2023-09-26T12:10:00,18016,2023-09-26T12:10:00
T6_METALBAR_LEVEL2@2,Thetford,1,19417,2023-09-26T19:45:00,19700,2023-09-26T19:45:00,1,2023-09-26T19:45:00,18500,2023-09-26T19:45:00
T6_METALBAR_LEVEL3@3,Bridgewatch,1,54995,2023-09-26T16:20:00,55000,2023-09-26T16:20:00,3,2023-09-26T15:45:00,49507,2023-09-26T15:45:00
T6_METALBAR_LEVEL3@3,Fort Sterling,1,81339,2023-09-26T20:10:00,81347,2023-09-26T20:10:00,3,2023-09-26T20:10:00,49003,2023-09-26T20:10:00
T6_METALBAR_LEVEL3@3,Lymhurst,1,53994,2023-09-26T16:20:00,53999,2023-09-26T16:20:00,3,2023-09-26T15:05:00,48032,2023-09-26T15:05:00
T6_METALBAR_LEVEL3@3,Martlock,1,53314,2023-09-26T22:55:00,53409,2023-09-26T22:55:00,3,2023-09-26T12:10:00,48021,2023-09-26T12:10:00
T6_METALBAR_LEVEL3@3,Thetford,1,56663,2023-09-26T16:20:00,56666,2023-09-26T16:20:00,3,2023-09-26T15:05:00,48683,2023-09-26T15:05:00
T6_METALBAR_LEVEL4@4,Bridgewatch,1,,,,,,,,
T6_METALBAR_LEVEL4@4,Fort Sterling,1,284995,2023-09-26T08:30:00,284995,2023-09-26T08:30:00,,,,
T6_METALBAR_LEVEL4@4,Lymhurst,1,230000,2023-09-26T18:50:00,456789,2023-09-26T18:50:00,,,,
T6_METALBAR_LEVEL4@4,Martlock,1,260000,2023-09-26T22:55:00,270000,2023-09-26T22:55:00,,,,
T6_METALBAR_LEVEL4@4,Thetford,1,230989,2023-09-26T18:35:00,249995,2023-09-26T18:35:00,3,2023-09-26T18:35:00,200001,2023-09-26T18:35:00
T6_ORE,Bridgewatch,1,549,2023-09-26T19:45:00,655,2023-09-26T19:45:00,532,2023-09-26T16:45:00,532,2023-09-26T16:45:00
T6_ORE,Fort Sterling,1,643,2023-09-26T21:20:00,643,2023-09-26T21:20:00,644,2023-09-26T20:20:00,644,2023-09-26T20:20:00
T6_ORE,Lymhurst,1,581,2023-09-26T23:50:00,673,2023-09-26T23:50:00,3,2023-09-26T23:50:00,580,2023-09-26T23:50:00
T6_ORE,Martlock,1,585,2023-09-26T22:55:00,611,2023-09-26T22:55:00,3,2023-09-26T15:35:00,587,2023-09-26T15:35:00
T6_ORE,Thetford,1,605,2023-09-26T16:35:00,650,2023-09-26T16:35:00,3,2023-09-26T16:40:00,560,2023-09-26T16:40:00
T6_ORE_LEVEL1@1,Bridgewatch,1,1212,2023-09-26T16:45:00,1212,2023-09-26T16:45:00,1136,2023-09-26T17:10:00,1136,2023-09-26T17:10:00
T6_ORE_LEVEL1@1,Fort Sterling,1,1320,2023-09-26T23:55:00,1320,2023-09-26T23:55:00,1256,2023-09-26T23:55:00,1256,2023-09-26T23:55:00
T6_ORE_LEVEL1@1,Lymhurst,1,1203,2023-09-26T20:15:00,1348,2023-09-26T20:15:00,3,2023-09-26T20:15:00,1202,2023-09-26T20:15:00
T6_ORE_LEVEL1@1,Martlock,1,1311,2023-09-26T22:55:00,1341,2023-09-26T22:55:00,,,,
T6_ORE_LEVEL1@1,Thetford,1,1440,2023-09-26T12:10:00,1600,2023-09-26T12:10:00,3,2023-09-26T12:10:00,1139,2023-09-26T12:10:00
T6_ORE_LEVEL2@2,Bridgewatch,1,5976,2023-09-26T19:45:00,6057,2023-09-26T19:45:00,1,2023-09-26T19:45:00,5975,2023-09-26T19:45:00
T6_ORE_LEVEL2@2,Fort Sterling,1,5990,2023-09-26T21:20:00,6140,2023-09-26T21:20:00,3,2023-09-26T20:10:00,5861,2023-09-26T20:10:00
T6_ORE_LEVEL2@2,Lymhurst,1,5985,2023-09-26T19:45:00,6068,2023-09-26T19:45:00,3,2023-09-26T19:45:00,5824,2023-09-26T19:45:00
T6_ORE_LEVEL2@2,Martlock,1,5995,2023-09-26T22:55:00,6020,2023-09-26T22:55:00,3,2023-09-26T20:45:00,5911,2023-09-26T20:45:00
T6_ORE_LEVEL2@2,Thetford,1,6400,2023-09-26T21:15:00,6660,2023-09-26T21:15:00,3,2023-09-26T21:15:00,6131,2023-09-26T21:15:00
T6_ORE_LEVEL3@3,Bridgewatch,1,16984,2023-09-26T19:50:00,17400,2023-09-26T19:50:00,3,2023-09-26T19:50:00,15877,2023-09-26T19:50:00
T6_ORE_LEVEL3@3,Fort Sterling,1,17431,2023-09-26T20:10:00,17959,2023-09-26T20:10:00,12000,2023-09-26T20:10:00,15979,2023-09-26T20:10:00
T6_ORE_LEVEL3@3,Lymhurst,1,16876,2023-09-26T19:45:00,16943,2023-09-26T19:45:00,3,2023-09-26T19:45:00,16087,2023-09-26T19:45:00
T6_ORE_LEVEL3@3,Martlock,1,17776,2023-09-26T22:55:00,18941,2023-09-26T22:55:00,8005,2023-09-26T19:50:00,16312,2023-09-26T19:50:00
T6_ORE_LEVEL3@3,Thetford,1,17291,2023-09-26T18:00:00,19454,2023-09-26T18:00:00,3,2023-09-26T18:00:00,16260,2023-09-26T18:00:00
T6_ORE_LEVEL4@4,Bridgewatch,1,,,,,,,,
T6_ORE_LEVEL4@4,Fort Sterling,1,89994,2023-09-26T06:40:00,91000,2023-09-26T06:40:00,3,2023-09-26T06:40:00,71063,2023-09-26T06:40:00
T6_ORE_LEVEL4@4,Lymhurst,1,73985,2023-09-26T17:40:00,80586,2023-09-26T17:40:00,,,,
T6_ORE_LEVEL4@4,Martlock,1,74990,2023-09-26T22:55:00,75000,2023-09-26T22:55:00,,,,
T6_ORE_LEVEL4@4,Thetford,1,,,,,,,,
T6_PLANKS,Bridgewatch,1,2016,2023-09-26T20:35:00,2064,2023-09-26T20:35:00,3,2023-09-26T20:40:00,1911,2023-09-26T20:40:00
T6_PLANKS,Fort Sterling,1,1961,2023-09-27T00:25:00,2042,2023-09-27T00:25:00,3,2023-09-26T22:10:00,1883,2023-09-26T22:10:00
T6_PLANKS,Lymhurst,1,1898,2023-09-27T00:50:00,2090,2023-09-27T00:50:00,3,2023-09-27T00:50:00,1860,2023-09-27T00:50:00
T6_PLANKS,Martlock,1,1994,2023-09-26T17:10:00,2116,2023-09-26T17:10:00,3,2023-09-26T16:10:00,1878,2023-09-26T16:10:00
T6_PLANKS,Thetford,1,1948,2023-09-26T23:10:00,2027,2023-09-26T23:10:00,1,2023-09-26T23:10:00,1709,2023-09-26T23:10:00
T6_PLANKS_LEVEL1@1,Bridgewatch,1,3710,2023-09-26T20:35:00,3892,2023-09-26T20:35:00,3,2023-09-26T20:35:00,3370,2023-09-26T20:35:00
T6_PLANKS_LEVEL1@1,Fort Sterling,1,3590,2023-09-26T18:45:00,3673,2023-09-26T18:45:00,3,2023-09-26T13:20:00,3,2023-09-26T13:20:00
T6_PLANKS_LEVEL1@1,Lymhurst,1,3846,2023-09-27T00:45:00,24946,2023-09-27T00:45:00,3,2023-09-27T00:50:00,3303,2023-09-27T00:50:00
T6_PLANKS_LEVEL1@1,Martlock,1,3767,2023-09-26T19:20:00,3965,2023-09-26T19:20:00,3,2023-09-26T19:20:00,3300,2023-09-26T19:20:00
T6_PLANKS_LEVEL1@1,Thetford,1,3650,2023-09-27T00:35:00,3718,2023-09-27T00:35:00,3,2023-09-26T23:35:00,2854,2023-09-26T23:35:00
T6_PLANKS_LEVEL2@2,Bridgewatch,1,14633,2023-09-26T20:35:00,14633,2023-09-26T20:35:00,3,2023-09-26T20:40:00,12025,2023-09-26T20:40:00
T6_PLANKS_LEVEL2@2,Fort Sterling,1,14219,2023-09-26T16:30:00,16408,2023-09-26T16:30:00,311,2023-09-26T13:30:00,316,2023-09-26T13:30:00
T6_PLANKS_LEVEL2@2,Lymhurst,1,,,,,,,,
T6_PLANKS_LEVEL2@2,Martlock,1,13871,2023-09-26T12:10:00,17450,2023-09-26T12:10:00,3,2023-09-26T12:10:00,10758,2023-09-26T12:10:00
T6_PLANKS_LEVEL2@2,Thetford,1,15331,2023-09-26T14:55:00,16356,2023-09-26T14:55:00,3,2023-09-26T14:55:00,13001,2023-09-26T14:55:00
T6_PLANKS_LEVEL3@3,Bridgewatch,1,,,,,,,,
T6_PLANKS_LEVEL3@3,Fort Sterling,1,43491,2023-09-26T16:30:00,46260,2023-09-26T16:30:00,3,2023-09-26T13:20:00,3,2023-09-26T13:20:00
T6_PLANKS_LEVEL3@3,Lymhurst,1,,,,,,,,
T6_PLANKS_LEVEL3@3,Martlock,1,49396,2023-09-26T12:10:00,49500,2023-09-26T12:10:00,3,2023-09-26T12:10:00,40117,2023-09-26T12:10:00
T6_PLANKS_LEVEL3@3,Thetford,1,50997,2023-09-26T18:35:00,57990,2023-09-26T18:35:00,40003,2023-09-26T18:35:00,40003,2023-09-26T18:35:00
T6_PLANKS_LEVEL4@4,Bridgewatch,1,300000,2023-09-26T18:55:00,350000,2023-09-26T18:55:00,,,,
T6_PLANKS_LEVEL4@4,Fort Sterling,1,255545,2023-09-26T18:45:00,290018,2023-09-26T18:45:00,3,2023-09-26T18:45:00,230010,2023-09-26T18:45:00
T6_PLANKS_LEVEL4@4,Lymhurst,1,249999,2023-09-26T18:50:00,265000,2023-09-26T18:50:00,3,2023-09-26T18:50:00,234001,2023-09-26T18:50:00
T6_PLANKS_LEVEL4@4,Martlock,1,,,,,,,,
T6_PLANKS_LEVEL4@4,Thetford,1,274999,2023-09-26T18:30:00,350000,2023-09-26T18:30:00,3,2023-09-26T18:35:00,210000,2023-09-26T18:35:00
T6_WOOD,Bridgewatch,1,585,2023-09-26T19:35:00,782,2023-09-26T19:35:00,3,2023-09-26T17:35:00,575,2023-09-26T17:35:00
T6_WOOD,Fort Sterling,1,628,2023-09-26T23:40:00,664,2023-09-26T23:40:00,606,2023-09-26T20:20:00,606,2023-09-26T20:20:00
T6_WOOD,Lymhurst,1,616,2023-09-26T23:50:00,650,2023-09-26T23:50:00,3,2023-09-26T23:50:00,605,2023-09-26T23:50:00
T6_WOOD,Martlock,1,583,2023-09-26T22:30:00,583,2023-09-26T22:30:00,,,,
T6_WOOD,Thetford,1,608,2023-09-27T00:50:00,608,2023-09-27T00:50:00,3,2023-09-26T18:15:00,589,2023-09-26T18:15:00
T6_WOOD_LEVEL1@1,Bridgewatch,1,838,2023-09-26T14:05:00,968,2023-09-26T14:05:00,3,2023-09-26T14:05:00,837,2023-09-26T14:05:00
T6_WOOD_LEVEL1@1,Fort Sterling,1,926,2023-09-27T00:30:00,1034,2023-09-27T00:30:00,1,2023-09-27T00:30:00,922,2023-09-27T00:30:00
T6_WOOD_LEVEL1@1,Lymhurst,1,915,2023-09-26T23:20:00,942,2023-09-26T23:20:00,3,2023-09-26T21:55:00,915,2023-09-26T21:55:00
T6_WOOD_LEVEL1@1,Martlock,1,934,2023-09-26T22:10:00,934,2023-09-26T22:10:00,,,,
T6_WOOD_LEVEL1@1,Thetford,1,926,2023-09-26T23:35:00,960,2023-09-26T23:35:00,3,2023-09-26T18:05:00,882,2023-09-26T18:05:00
T6_WOOD_LEVEL2@2,Bridgewatch,1,4645,2023-09-26T13:25:00,4801,2023-09-26T13:25:00,,,,
T6_WOOD_LEVEL2@2,Fort Sterling,1,5150,2023-09-27T00:35:00,5221,2023-09-27T00:35:00,1,2023-09-26T09:35:00,4969,2023-09-26T09:35:00
T6_WOOD_LEVEL2@2,Lymhurst,1,5098,2023-09-26T11:35:00,5098,2023-09-26T11:35:00,,,,
T6_WOOD_LEVEL2@2,Martlock,1,4673,2023-09-26T22:30:00,4673,2023-09-26T22:30:00,,,,
T6_WOOD_LEVEL2@2,Thetford,1,5100,2023-09-26T21:00:00,5579,2023-09-26T21:00:00,3,2023-09-26T21:00:00,5059,2023-09-26T21:00:00
T6_WOOD_LEVEL3@3,Bridgewatch,1,,,,,,,,
T6_WOOD_LEVEL3@3,Fort Sterling,1,16644,2023-09-26T18:55:00,16972,2023-09-26T18:55:00,1,2023-09-26T18:55:00,15417,2023-09-26T18:55:00
T6_WOOD_LEVEL3@3,Lymhurst,1,16071,2023-09-26T18:25:00,16097,2023-09-26T18:25:00,,,,
T6_WOOD_LEVEL3@3,Martlock,1,,,,,,,,
T6_WOOD_LEVEL3@3,Thetford,1,15392,2023-09-26T20:00:00,15564,2023-09-26T20:00:00,,,,
T6_WOOD_LEVEL4@4,Bridgewatch,1,,,,,,,,
T6_WOOD_LEVEL4@4,Fort Sterling,1,119998,2023-09-26T09:20:00,125000,2023-09-26T09:20:00,1,2023-09-26T09:20:00,99010,2023-09-26T09:20:00
T6_WOOD_LEVEL4@4,Lymhurst,1,100976,2023-09-26T17:40:00,113993,2023-09-26T17:40:00,3,2023-09-26T16:20:00,96002,2023-09-26T16:20:00
T6_WOOD_LEVEL4@4,Martlock,1,,,,,,,,
T6_WOOD_LEVEL4@4,Thetford,1,99998,2023-09-26T18:30:00,114953,2023-09-26T18:30:00,,,,
T7_CLOTH,Bridgewatch,1,6159,2023-09-26T22:05:00,6324,2023-09-26T22:05:00,3,2023-09-26T18:40:00,5302,2023-09-26T18:40:00
T7_CLOTH,Fort Sterling,1,6494,2023-09-26T09:35:00,7984,2023-09-26T09:35:00,3,2023-09-26T09:30:00,5962,2023-09-26T09:30:00
T7_CLOTH,Lymhurst,1,5982,2023-09-26T20:35:00,7737,2023-09-26T20:35:00,3,2023-09-26T20:35:00,5579,2023-09-26T20:35:00
T7_CLOTH,Martlock,1,6438,2023-09-26T20:15:00,6692,2023-09-26T20:15:00,3,2023-09-26T20:15:00,5903,2023-09-26T20:15:00
T7_CLOTH,Thetford,1,6493,2023-09-26T20:30:00,6993,2023-09-26T20:30:00,3,2023-09-26T15:10:00,5450,2023-09-26T15:10:00
T7_CLOTH_LEVEL1@1,Bridgewatch,1,16254,2023-09-26T12:50:00,16490,2023-09-26T12:50:00,3,2023-09-26T12:55:00,14001,2023-09-26T12:55:00
T7_CLOTH_LEVEL1@1,Fort Sterling,1,16288,2023-09-26T09:30:00,17396,2023-09-26T09:30:00,3,2023-09-26T09:35:00,16107,2023-09-26T09:35:00
T7_CLOTH_LEVEL1@1,Lymhurst,1,15983,2023-09-26T20:35:00,15997,2023-09-26T20:35:00,3,2023-09-26T18:00:00,15007,2023-09-26T18:00:00
T7_CLOTH_LEVEL1@1,Martlock,1,16870,2023-09-26T19:40:00,18980,2023-09-26T19:40:00,3,2023-09-26T19:40:00,15003,2023-09-26T19:40:00
T7_CLOTH_LEVEL1@1,Thetford,1,17425,2023-09-26T20:30:00,17946,2023-09-26T20:30:00,3,2023-09-26T14:55:00,17000,2023-09-26T14:55:00
T7_CLOTH_LEVEL2@2,Bridgewatch,1,46981,2023-09-26T12:55:00,47820,2023-09-26T12:55:00,3,2023-09-26T12:50:00,41002,2023-09-26T12:50:00
T7_CLOTH_LEVEL2@2,Fort Sterling,1,41442,2023-09-26T19:00:00,46256,2023-09-26T19:00:00,3,2023-09-26T19:05:00,38010,2023-09-26T19:05:00
T7_CLOTH_LEVEL2@2,Lymhurst,1,44065,2023-09-26T20:35:00,79998,2023-09-26T20:35:00,3,2023-09-26T20:35:00,39513,2023-09-26T20:35:00
T7_CLOTH_LEVEL2@2,Martlock,1,,,,,3,2023-09-26T12:55:00,38006,2023-09-26T12:55:00
T7_CLOTH_LEVEL2@2,Thetford,1,50875,2023-09-26T13:00:00,53887,2023-09-26T13:00:00,3,2023-09-26T13:00:00,40011,2023-09-26T13:00:00
T7_CLOTH_LEVEL3@3,Bridgewatch,1,104985,2023-09-26T12:55:00,128333,2023-09-26T12:55:00,3,2023-09-26T12:50:00,96258,2023-09-26T12:50:00
T7_CLOTH_LEVEL3@3,Fort Sterling,1,114450,2023-09-26T09:35:00,128333,2023-09-26T09:35:00,,,,
T7_CLOTH_LEVEL3@3,Lymhurst,1,112000,2023-09-26T20:00:00,112000,2023-09-26T20:00:00,3,2023-09-26T20:00:00,100017,2023-09-26T20:00:00
T7_CLOTH_LEVEL3@3,Martlock,1,127844,2023-09-26T12:55:00,129200,2023-09-26T12:55:00,3,2023-09-26T12:55:00,96029,2023-09-26T12:55:00
T7_CLOTH_LEVEL3@3,Thetford,1,113971,2023-09-26T13:00:00,128300,2023-09-26T13:00:00,3,2023-09-26T13:00:00,95007,2023-09-26T13:00:00
T7_CLOTH_LEVEL4@4,Bridgewatch,1,,,,,3,2023-09-26T12:55:00,450000,2023-09-26T12:55:00
T7_CLOTH_LEVEL4@4,Fort Sterling,1,,,,,3,2023-09-26T09:30:00,200014,2023-09-26T09:30:00
T7_CLOTH_LEVEL4@4,Lymhurst,1,703697,2023-09-26T13:05:00,709984,2023-09-26T13:05:00,3,2023-09-26T12:45:00,610001,2023-09-26T12:45:00
T7_CLOTH_LEVEL4@4,Martlock,1,700500,2023-09-26T12:55:00,700500,2023-09-26T12:55:00,3,2023-09-26T12:55:00,11126,2023-09-26T12:55:00
T7_CLOTH_LEVEL4@4,Thetford,1,,,,,3,2023-09-26T13:00:00,400001,2023-09-26T13:00:00
T7_FIBER,Bridgewatch,1,1442,2023-09-26T17:15:00,1481,2023-09-26T17:15:00,3,2023-09-26T17:20:00,1324,2023-09-26T17:20:00
T7_FIBER,Fort Sterling,1,1437,2023-09-26T15:20:00,1437,2023-09-26T15:20:00,1375,2023-09-26T17:00:00,1375,2023-09-26T17:00:00
T7_FIBER,Lymhurst,1,1485,2023-09-26T20:30:00,1610,2023-09-26T20:30:00,3,2023-09-26T20:30:00,1460,2023-09-26T20:30:00
T7_FIBER,Martlock,1,1450,2023-09-26T12:55:00,1484,2023-09-26T12:55:00,3,2023-09-26T12:55:00,1251,2023-09-26T12:55:00
T7_FIBER,Thetford,1,1400,2023-09-26T20:55:00,1400,2023-09-26T20:55:00,3,2023-09-26T13:00:00,1358,2023-09-26T13:00:00
T7_FIBER_LEVEL1@1,Bridgewatch,1,4504,2023-09-27T00:00:00,4989,2023-09-27T00:00:00,3,2023-09-27T00:05:00,4106,2023-09-27T00:05:00
T7_FIBER_LEVEL1@1,Fort Sterling,1,4681,2023-09-26T09:30:00,4898,2023-09-26T09:30:00,3,2023-09-26T09:35:00,4521,2023-09-26T09:35:00
T7_FIBER_LEVEL1@1,Lymhurst,1,4941,2023-09-26T18:05:00,4941,2023-09-26T18:05:00,3,2023-09-26T17:55:00,4852,2023-09-26T17:55:00
T7_FIBER_LEVEL1@1,Martlock,1,4307,2023-09-26T21:20:00,5060,2023-09-26T21:20:00,4116,2023-09-26T21:20:00,4116,2023-09-26T21:20:00
T7_FIBER_LEVEL1@1,Thetford,1,4866,2023-09-26T13:00:00,4955,2023-09-26T13:00:00,3,2023-09-26T13:00:00,4538,2023-09-26T13:00:00
T7_FIBER_LEVEL2@2,Bridgewatch,1,13673,2023-09-26T17:20:00,13753,2023-09-26T17:20:00,3,2023-09-26T17:20:00,13365,2023-09-26T17:20:00
T7_FIBER_LEVEL2@2,Fort Sterling,1,13654,2023-09-26T22:05:00,13708,2023-09-26T22:05:00,,,,
T7_FIBER_LEVEL2@2,Lymhurst,1,14395,2023-09-26T20:00:00,14449,2023-09-26T20:00:00,3,2023-09-26T20:00:00,12755,2023-09-26T20:00:00
T7_FIBER_LEVEL2@2,Martlock,1,13473,2023-09-26T12:55:00,14879,2023-09-26T12:55:00,3,2023-09-26T12:55:00,13050,2023-09-26T12:55:00
T7_FIBER_LEVEL2@2,Thetford,1,13552,2023-09-26T23:10:00,18000,2023-09-26T23:10:00,3,2023-09-26T23:10:00,13222,2023-09-26T23:10:00
T7_FIBER_LEVEL3@3,Bridgewatch,1,34540,2023-09-26T12:55:00,36839,2023-09-26T12:55:00,3,2023-09-26T12:50:00,32025,2023-09-26T12:50:00
T7_FIBER_LEVEL3@3,Fort Sterling,1,,,,,,,,
T7_FIBER_LEVEL3@3,Lymhurst,1,38746,2023-09-26T20:00:00,40999,2023-09-26T20:00:00,3,2023-09-26T20:05:00,32216,2023-09-26T20:05:00
T7_FIBER_LEVEL3@3,Martlock,1,32000,2023-09-26T12:55:00,36963,2023-09-26T12:55:00,3,2023-09-26T12:55:00,31250,2023-09-26T12:55:00
T7_FIBER_LEVEL3@3,Thetford,1,35984,2023-09-26T13:00:00,36947,2023-09-26T13:00:00,3,2023-09-26T13:00:00,30041,2023-09-26T13:00:00
T7_FIBER_LEVEL4@4,Bridgewatch,1,200955,2023-09-26T12:55:00,213992,2023-09-26T12:55:00,3,2023-09-26T12:50:00,171020,2023-09-26T12:50:00
T7_FIBER_LEVEL4@4,Fort Sterling,1,,,,,,,,
T7_FIBER_LEVEL4@4,Lymhurst,1,205974,2023-09-26T13:05:00,219995,2023-09-26T13:05:00,3,2023-09-26T12:45:00,187129,2023-09-26T12:45:00
T7_FIBER_LEVEL4@4,Martlock,1,199969,2023-09-26T21:20:00,214985,2023-09-26T21:20:00,3,2023-09-26T21:20:00,172003,2023-09-26T21:20:00
T7_FIBER_LEVEL4@4,Thetford,1,203955,2023-09-26T13:00:00,209544,2023-09-26T13:00:00,3,2023-09-26T13:00:00,180049,2023-09-26T13:00:00
T7_HIDE,Bridgewatch,1,2480,2023-09-26T22:50:00,2809,2023-09-26T22:50:00,2279,2023-09-26T22:30:00,2281,2023-09-26T22:30:00
T7_HIDE,Fort Sterling,1,2938,2023-09-26T20:20:00,2938,2023-09-26T20:20:00,2894,2023-09-26T20:20:00,2894,2023-09-26T20:20:00
T7_HIDE,Lymhurst,1,2920,2023-09-27T00:50:00,2998,2023-09-27T00:50:00,350,2023-09-26T20:15:00,2921,2023-09-26T20:15:00
T7_HIDE,Martlock,1,3146,2023-09-26T22:30:00,3146,2023-09-26T22:30:00,3,2023-09-26T17:05:00,3151,2023-09-26T17:05:00
T7_HIDE,Thetford,1,2939,2023-09-26T21:00:00,3052,2023-09-26T21:00:00,3,2023-09-26T21:00:00,2914,2023-09-26T21:00:00
T7_HIDE_LEVEL1@1,Bridgewatch,1,6325,2023-09-26T12:50:00,6807,2023-09-26T12:50:00,1,2023-09-26T12:50:00,5983,2023-09-26T12:50:00
T7_HIDE_LEVEL1@1,Fort Sterling,1,6069,2023-09-26T17:15:00,6247,2023-09-26T17:15:00,1,2023-09-26T07:10:00,5203,2023-09-26T07:10:00
T7_HIDE_LEVEL1@1,Lymhurst,1,6438,2023-09-27T00:55:00,7500,2023-09-27T00:55:00,3,2023-09-26T12:45:00,5975,2023-09-26T12:45:00
T7_HIDE_LEVEL1@1,Martlock,1,6576,2023-09-26T17:05:00,8250,2023-09-26T17:05:00,3,2023-09-26T17:05:00,6575,2023-09-26T17:05:00
T7_HIDE_LEVEL1@1,Thetford,1,6218,2023-09-26T13:10:00,6416,2023-09-26T13:10:00,3,2023-09-26T13:10:00,5950,2023-09-26T13:10:00
T7_HIDE_LEVEL2@2,Bridgewatch,1,13989,2023-09-26T12:50:00,17000,2023-09-26T12:50:00,3,2023-09-26T12:50:00,13511,2023-09-26T12:50:00
T7_HIDE_LEVEL2@2,Fort Sterling,1,13499,2023-09-27T00:55:00,14379,2023-09-27T00:55:00,1,2023-09-27T00:55:00,13005,2023-09-27T00:55:00
T7_HIDE_LEVEL2@2,Lymhurst,1,12987,2023-09-27T00:50:00,14987,2023-09-27T00:50:00,3,2023-09-27T00:55:00,12551,2023-09-27T00:55:00
T7_HIDE_LEVEL2@2,Martlock,1,15949,2023-09-26T13:00:00,19690,2023-09-26T13:00:00,3,2023-09-26T12:55:00,13999,2023-09-26T12:55:00
T7_HIDE_LEVEL2@2,Thetford,1,15164,2023-09-26T15:05:00,15164,2023-09-26T15:05:00,13854,2023-09-26T15:05:00,13854,2023-09-26T15:05:00
T7_HIDE_LEVEL3@3,Bridgewatch,1,37995,2023-09-26T12:50:00,300000,2023-09-26T12:50:00,3,2023-09-26T12:50:00,32562,2023-09-26T12:50:00
T7_HIDE_LEVEL3@3,Fort Sterling,1,34993,2023-09-27T00:55:00,35984,2023-09-27T00:55:00,1,2023-09-27T00:55:00,30006,2023-09-27T00:55:00
T7_HIDE_LEVEL3@3,Lymhurst,1,38986,2023-09-27T00:50:00,49999,2023-09-27T00:50:00,3,2023-09-26T12:45:00,32085,2023-09-26T12:45:00
T7_HIDE_LEVEL3@3,Martlock,1,36998,2023-09-26T12:55:00,3999999,2023-09-26T12:55:00,3,2023-09-26T12:55:00,34974,2023-09-26T12:55:00
T7_HIDE_LEVEL3@3,Thetford,1,35000,2023-09-26T13:00:00,40991,2023-09-26T13:00:00,3,2023-09-26T13:00:00,28044,2023-09-26T13:00:00
T7_HIDE_LEVEL4@4,Bridgewatch,1,189972,2023-09-26T12:50:00,215000,2023-09-26T12:50:00,3,2023-09-26T12:50:00,170001,2023-09-26T12:50:00
T7_HIDE_LEVEL4@4,Fort Sterling,1,,,,,,,,
T7_HIDE_LEVEL4@4,Lymhurst,1,194896,2023-09-27T00:50:00,199958,2023-09-27T00:50:00,3,2023-09-26T12:45:00,170010,2023-09-26T12:45:00
T7_HIDE_LEVEL4@4,Martlock,1,200899,2023-09-26T13:00:00,255555,2023-09-26T13:00:00,3,2023-09-26T12:55:00,150000,2023-09-26T12:55:00
T7_HIDE_LEVEL4@4,Thetford,1,194193,2023-09-26T13:00:00,209996,2023-09-26T13:00:00,3,2023-09-26T13:00:00,170000,2023-09-26T13:00:00
T7_LEATHER,Bridgewatch,1,11686,2023-09-26T15:05:00,11686,2023-09-26T15:05:00,3,2023-09-26T12:50:00,10803,2023-09-26T12:50:00
T7_LEATHER,Fort Sterling,1,11367,2023-09-26T17:10:00,11938,2023-09-26T17:10:00,3,2023-09-26T17:10:00,10340,2023-09-26T17:10:00
T7_LEATHER,Lymhurst,1,10998,2023-09-26T18:25:00,23546,2023-09-26T18:25:00,3,2023-09-26T18:25:00,10016,2023-09-26T18:25:00
T7_LEATHER,Martlock,1,11248,2023-09-26T21:00:00,11976,2023-09-26T21:00:00,10106,2023-09-26T15:15:00,10106,2023-09-26T15:15:00
